uid,bar,stated_N,K,N_eff,resolvable
161886dbc6,B_TIGHT,216.0,9.0,6.0,True
161886dbc6,B_MID,216.0,9.0,4.0,True
161886dbc6,B_LOOSE,216.0,9.0,2.0,True
f199ca0f6b,B_TIGHT,16.0,1.0,1.0,True
f199ca0f6b,B_MID,16.0,1.0,1.0,True
f199ca0f6b,B_LOOSE,16.0,1.0,1.0,True
399d226c78,B_TIGHT,117.0,9.0,1.0,True
399d226c78,B_MID,117.0,9.0,1.0,True
399d226c78,B_LOOSE,117.0,9.0,1.0,True
97f81928b1,B_TIGHT,54.0,,,False
97f81928b1,B_MID,54.0,,,False
97f81928b1,B_LOOSE,54.0,,,False
27c45ff1e9,B_TIGHT,216.0,19.0,7.0,True
27c45ff1e9,B_MID,216.0,19.0,5.0,True
27c45ff1e9,B_LOOSE,216.0,19.0,3.0,True
42b83dff9e,B_TIGHT,126.0,9.0,6.0,True
42b83dff9e,B_MID,126.0,9.0,4.0,True
42b83dff9e,B_LOOSE,126.0,9.0,2.0,True
28f6968f92,B_TIGHT,63.0,3.0,3.0,True
28f6968f92,B_MID,63.0,3.0,3.0,True
28f6968f92,B_LOOSE,63.0,3.0,2.0,True
25e3cf73c8,B_TIGHT,126.0,9.0,6.0,True
25e3cf73c8,B_MID,126.0,9.0,4.0,True
25e3cf73c8,B_LOOSE,126.0,9.0,2.0,True
261340b43f,B_TIGHT,216.0,9.0,6.0,True
261340b43f,B_MID,216.0,9.0,4.0,True
261340b43f,B_LOOSE,216.0,9.0,2.0,True
62a98a1aba,B_TIGHT,9.0,,,False
62a98a1aba,B_MID,9.0,,,False
62a98a1aba,B_LOOSE,9.0,,,False
0fb2cebafc,B_TIGHT,132.0,9.0,1.0,True
0fb2cebafc,B_MID,132.0,9.0,1.0,True
0fb2cebafc,B_LOOSE,132.0,9.0,1.0,True
5f19c67346,B_TIGHT,11.0,,,False
5f19c67346,B_MID,11.0,,,False
5f19c67346,B_LOOSE,11.0,,,False
f98a71e44f,B_TIGHT,98.0,,,False
f98a71e44f,B_MID,98.0,,,False
f98a71e44f,B_LOOSE,98.0,,,False
32e121554a,B_TIGHT,56.0,,,False
32e121554a,B_MID,56.0,,,False
32e121554a,B_LOOSE,56.0,,,False
c469e34084,B_TIGHT,49.0,9.0,6.0,True
c469e34084,B_MID,49.0,9.0,4.0,True
c469e34084,B_LOOSE,49.0,9.0,2.0,True
40ccdf8844,B_TIGHT,3.0,9.0,1.0,True
40ccdf8844,B_MID,3.0,9.0,1.0,True
40ccdf8844,B_LOOSE,3.0,9.0,1.0,True
5941da7a32,B_TIGHT,72.0,9.0,1.0,True
5941da7a32,B_MID,72.0,9.0,1.0,True
5941da7a32,B_LOOSE,72.0,9.0,1.0,True
8f4c47bb8c,B_TIGHT,9.0,9.0,1.0,True
8f4c47bb8c,B_MID,9.0,9.0,1.0,True
8f4c47bb8c,B_LOOSE,9.0,9.0,1.0,True
fdd902cc52,B_TIGHT,25.0,,,False
fdd902cc52,B_MID,25.0,,,False
fdd902cc52,B_LOOSE,25.0,,,False
c479c03d30,B_TIGHT,9.0,,,False
c479c03d30,B_MID,9.0,,,False
c479c03d30,B_LOOSE,9.0,,,False
f9ac1bcaff,B_TIGHT,9.0,,,False
f9ac1bcaff,B_MID,9.0,,,False
f9ac1bcaff,B_LOOSE,9.0,,,False
fb6d31f99b,B_TIGHT,288.0,3.0,3.0,True
fb6d31f99b,B_MID,288.0,3.0,3.0,True
fb6d31f99b,B_LOOSE,288.0,3.0,2.0,True
61bf816966,B_TIGHT,288.0,9.0,6.0,True
61bf816966,B_MID,288.0,9.0,4.0,True
61bf816966,B_LOOSE,288.0,9.0,2.0,True
5bf50a0e44,B_TIGHT,3.0,,,False
5bf50a0e44,B_MID,3.0,,,False
5bf50a0e44,B_LOOSE,3.0,,,False
df4ef6f5e9,B_TIGHT,102.0,,,False
df4ef6f5e9,B_MID,102.0,,,False
df4ef6f5e9,B_LOOSE,102.0,,,False
ab3e991cde,B_TIGHT,9.0,,,False
ab3e991cde,B_MID,9.0,,,False
ab3e991cde,B_LOOSE,9.0,,,False
e2c3bfb258,B_TIGHT,189.0,9.0,6.0,True
e2c3bfb258,B_MID,189.0,9.0,4.0,True
e2c3bfb258,B_LOOSE,189.0,9.0,2.0,True
6fdfd72805,B_TIGHT,18.0,,,False
6fdfd72805,B_MID,18.0,,,False
6fdfd72805,B_LOOSE,18.0,,,False
f8036209b4,B_TIGHT,18.0,,,False
f8036209b4,B_MID,18.0,,,False
f8036209b4,B_LOOSE,18.0,,,False
5062a6fca3,B_TIGHT,81.0,7.0,5.0,True
5062a6fca3,B_MID,81.0,7.0,3.0,True
5062a6fca3,B_LOOSE,81.0,7.0,3.0,True
cbecfeb516,B_TIGHT,24.0,6.0,4.0,True
cbecfeb516,B_MID,24.0,6.0,3.0,True
cbecfeb516,B_LOOSE,24.0,6.0,3.0,True
6c477d5fb8,B_TIGHT,27.0,,,False
6c477d5fb8,B_MID,27.0,,,False
6c477d5fb8,B_LOOSE,27.0,,,False
bbc78b5e1e,B_TIGHT,480.0,,,False
bbc78b5e1e,B_MID,480.0,,,False
bbc78b5e1e,B_LOOSE,480.0,,,False
8ec9a4f87c,B_TIGHT,24.0,,,False
8ec9a4f87c,B_MID,24.0,,,False
8ec9a4f87c,B_LOOSE,24.0,,,False
d6e5793510,B_TIGHT,81.0,19.0,7.0,True
d6e5793510,B_MID,81.0,19.0,5.0,True
d6e5793510,B_LOOSE,81.0,19.0,3.0,True
8dceeb89f8,B_TIGHT,15.0,,,False
8dceeb89f8,B_MID,15.0,,,False
8dceeb89f8,B_LOOSE,15.0,,,False
b346be6ded,B_TIGHT,598.0,6.0,4.0,True
b346be6ded,B_MID,598.0,6.0,3.0,True
b346be6ded,B_LOOSE,598.0,6.0,3.0,True
548fa889a7,B_TIGHT,81.0,19.0,7.0,True
548fa889a7,B_MID,81.0,19.0,5.0,True
548fa889a7,B_LOOSE,81.0,19.0,3.0,True
809f3a1ba8,B_TIGHT,81.0,,,False
809f3a1ba8,B_MID,81.0,,,False
809f3a1ba8,B_LOOSE,81.0,,,False
636a47d643,B_TIGHT,18.0,,,False
636a47d643,B_MID,18.0,,,False
636a47d643,B_LOOSE,18.0,,,False
5a413aab20,B_TIGHT,81.0,10.0,7.0,True
5a413aab20,B_MID,81.0,10.0,5.0,True
5a413aab20,B_LOOSE,81.0,10.0,3.0,True
50bda5c3de,B_TIGHT,81.0,,,False
50bda5c3de,B_MID,81.0,,,False
50bda5c3de,B_LOOSE,81.0,,,False
9c21445d7f,B_TIGHT,27.0,,,False
9c21445d7f,B_MID,27.0,,,False
9c21445d7f,B_LOOSE,27.0,,,False
fd4dbd0397,B_TIGHT,81.0,19.0,7.0,True
fd4dbd0397,B_MID,81.0,19.0,5.0,True
fd4dbd0397,B_LOOSE,81.0,19.0,3.0,True
68c33dea5c,B_TIGHT,120.0,15.0,4.0,True
68c33dea5c,B_MID,120.0,15.0,3.0,True
68c33dea5c,B_LOOSE,120.0,15.0,3.0,True
4a42a27855,B_TIGHT,120.0,15.0,4.0,True
4a42a27855,B_MID,120.0,15.0,3.0,True
4a42a27855,B_LOOSE,120.0,15.0,3.0,True
65db91b5bf,B_TIGHT,120.0,15.0,4.0,True
65db91b5bf,B_MID,120.0,15.0,3.0,True
65db91b5bf,B_LOOSE,120.0,15.0,3.0,True
af5340a7d7,B_TIGHT,15.0,9.0,1.0,True
af5340a7d7,B_MID,15.0,9.0,1.0,True
af5340a7d7,B_LOOSE,15.0,9.0,1.0,True
24d19cec6a,B_TIGHT,9.0,,,False
24d19cec6a,B_MID,9.0,,,False
24d19cec6a,B_LOOSE,9.0,,,False
ea936f3fc0,B_TIGHT,12.0,,,False
ea936f3fc0,B_MID,12.0,,,False
ea936f3fc0,B_LOOSE,12.0,,,False
122b02c68c,B_TIGHT,12.0,6.0,4.0,True
122b02c68c,B_MID,12.0,6.0,3.0,True
122b02c68c,B_LOOSE,12.0,6.0,3.0,True
2b0ac10e5f,B_TIGHT,81.0,,,False
2b0ac10e5f,B_MID,81.0,,,False
2b0ac10e5f,B_LOOSE,81.0,,,False
6b8e37b57f,B_TIGHT,312.0,,,False
6b8e37b57f,B_MID,312.0,,,False
6b8e37b57f,B_LOOSE,312.0,,,False
89eed90f9f,B_TIGHT,81.0,15.0,4.0,True
89eed90f9f,B_MID,81.0,15.0,3.0,True
89eed90f9f,B_LOOSE,81.0,15.0,3.0,True
b51a8679c1,B_TIGHT,80.0,,,False
b51a8679c1,B_MID,80.0,,,False
b51a8679c1,B_LOOSE,80.0,,,False
4b3647567d,B_TIGHT,12.0,6.0,4.0,True
4b3647567d,B_MID,12.0,6.0,3.0,True
4b3647567d,B_LOOSE,12.0,6.0,3.0,True
ed27cb5008,B_TIGHT,360.0,9.0,1.0,True
ed27cb5008,B_MID,360.0,9.0,1.0,True
ed27cb5008,B_LOOSE,360.0,9.0,1.0,True
a78d6af610,B_TIGHT,54.0,6.0,4.0,True
a78d6af610,B_MID,54.0,6.0,3.0,True
a78d6af610,B_LOOSE,54.0,6.0,3.0,True
f7bf3f0a6a,B_TIGHT,36.0,6.0,4.0,True
f7bf3f0a6a,B_MID,36.0,6.0,3.0,True
f7bf3f0a6a,B_LOOSE,36.0,6.0,3.0,True
a9b17a9c0f,B_TIGHT,72.0,10.0,2.0,True
a9b17a9c0f,B_MID,72.0,10.0,2.0,True
a9b17a9c0f,B_LOOSE,72.0,10.0,2.0,True
133c685a02,B_TIGHT,66.0,18.0,6.0,True
133c685a02,B_MID,66.0,18.0,4.0,True
133c685a02,B_LOOSE,66.0,18.0,2.0,True
04ac95f6df,B_TIGHT,144.0,18.0,6.0,True
04ac95f6df,B_MID,144.0,18.0,4.0,True
04ac95f6df,B_LOOSE,144.0,18.0,2.0,True
ad131217b7,B_TIGHT,29.0,9.0,6.0,True
ad131217b7,B_MID,29.0,9.0,4.0,True
ad131217b7,B_LOOSE,29.0,9.0,2.0,True
ca3190b0ed,B_TIGHT,912.0,,,False
ca3190b0ed,B_MID,912.0,,,False
ca3190b0ed,B_LOOSE,912.0,,,False
da1a4d3e97,B_TIGHT,144.0,,,False
da1a4d3e97,B_MID,144.0,,,False
da1a4d3e97,B_LOOSE,144.0,,,False
c831d204a2,B_TIGHT,18.0,,,False
c831d204a2,B_MID,18.0,,,False
c831d204a2,B_LOOSE,18.0,,,False
d8990bcf98,B_TIGHT,18.0,10.0,2.0,True
d8990bcf98,B_MID,18.0,10.0,2.0,True
d8990bcf98,B_LOOSE,18.0,10.0,2.0,True
e63f4e9495,B_TIGHT,144.0,,,False
e63f4e9495,B_MID,144.0,,,False
e63f4e9495,B_LOOSE,144.0,,,False
a5001741b0,B_TIGHT,12.0,10.0,2.0,True
a5001741b0,B_MID,12.0,10.0,2.0,True
a5001741b0,B_LOOSE,12.0,10.0,2.0,True
eb6b77e255,B_TIGHT,288.0,10.0,2.0,True
eb6b77e255,B_MID,288.0,10.0,2.0,True
eb6b77e255,B_LOOSE,288.0,10.0,2.0,True
e62c6448e2,B_TIGHT,144.0,,,False
e62c6448e2,B_MID,144.0,,,False
e62c6448e2,B_LOOSE,144.0,,,False
cc18f8ed53,B_TIGHT,15.0,,,False
cc18f8ed53,B_MID,15.0,,,False
cc18f8ed53,B_LOOSE,15.0,,,False
d84da2a8a6,B_TIGHT,328.0,,,False
d84da2a8a6,B_MID,328.0,,,False
d84da2a8a6,B_LOOSE,328.0,,,False
cc2cfb5360,B_TIGHT,144.0,,,False
cc2cfb5360,B_MID,144.0,,,False
cc2cfb5360,B_LOOSE,144.0,,,False
1e5240b65e,B_TIGHT,279.0,9.0,1.0,True
1e5240b65e,B_MID,279.0,9.0,1.0,True
1e5240b65e,B_LOOSE,279.0,9.0,1.0,True
1a6c311640,B_TIGHT,6.0,15.0,4.0,True
1a6c311640,B_MID,6.0,15.0,3.0,True
1a6c311640,B_LOOSE,6.0,15.0,3.0,True
015e07cc90,B_TIGHT,106.0,,,False
015e07cc90,B_MID,106.0,,,False
015e07cc90,B_LOOSE,106.0,,,False
96fb7106ac,B_TIGHT,12.0,9.0,1.0,True
96fb7106ac,B_MID,12.0,9.0,1.0,True
96fb7106ac,B_LOOSE,12.0,9.0,1.0,True
3b9e437eb7,B_TIGHT,66.0,9.0,6.0,True
3b9e437eb7,B_MID,66.0,9.0,4.0,True
3b9e437eb7,B_LOOSE,66.0,9.0,2.0,True
6bb44c113e,B_TIGHT,9.0,,,False
6bb44c113e,B_MID,9.0,,,False
6bb44c113e,B_LOOSE,9.0,,,False
3a3939d829,B_TIGHT,72.0,,,False
3a3939d829,B_MID,72.0,,,False
3a3939d829,B_LOOSE,72.0,,,False
81b5d8552f,B_TIGHT,42.0,6.0,4.0,True
81b5d8552f,B_MID,42.0,6.0,3.0,True
81b5d8552f,B_LOOSE,42.0,6.0,3.0,True
f2595f8589,B_TIGHT,24.0,1.0,1.0,True
f2595f8589,B_MID,24.0,1.0,1.0,True
f2595f8589,B_LOOSE,24.0,1.0,1.0,True
563f6b2f19,B_TIGHT,174.0,9.0,6.0,True
563f6b2f19,B_MID,174.0,9.0,4.0,True
563f6b2f19,B_LOOSE,174.0,9.0,2.0,True
9eca88c375,B_TIGHT,216.0,9.0,6.0,True
9eca88c375,B_MID,216.0,9.0,4.0,True
9eca88c375,B_LOOSE,216.0,9.0,2.0,True
50299da41d,B_TIGHT,18.0,,,False
50299da41d,B_MID,18.0,,,False
50299da41d,B_LOOSE,18.0,,,False
8c0a2c46fb,B_TIGHT,66.0,9.0,1.0,True
8c0a2c46fb,B_MID,66.0,9.0,1.0,True
8c0a2c46fb,B_LOOSE,66.0,9.0,1.0,True
49f7ef1c08,B_TIGHT,72.0,,,False
49f7ef1c08,B_MID,72.0,,,False
49f7ef1c08,B_LOOSE,72.0,,,False
95b70c96f9,B_TIGHT,84.0,,,False
95b70c96f9,B_MID,84.0,,,False
95b70c96f9,B_LOOSE,84.0,,,False
e09622c46a,B_TIGHT,8.0,9.0,1.0,True
e09622c46a,B_MID,8.0,9.0,1.0,True
e09622c46a,B_LOOSE,8.0,9.0,1.0,True
8a858354d0,B_TIGHT,66.0,,,False
8a858354d0,B_MID,66.0,,,False
8a858354d0,B_LOOSE,66.0,,,False
046a5fc79b,B_TIGHT,60.0,,,False
046a5fc79b,B_MID,60.0,,,False
046a5fc79b,B_LOOSE,60.0,,,False
d935d6cb8b,B_TIGHT,192.0,16.0,5.0,True
d935d6cb8b,B_MID,192.0,16.0,3.0,True
d935d6cb8b,B_LOOSE,192.0,16.0,3.0,True
a69148c274,B_TIGHT,432.0,,,False
a69148c274,B_MID,432.0,,,False
a69148c274,B_LOOSE,432.0,,,False
199290a51e,B_TIGHT,5.0,10.0,2.0,True
199290a51e,B_MID,5.0,10.0,2.0,True
199290a51e,B_LOOSE,5.0,10.0,2.0,True
85e1899af8,B_TIGHT,84.0,4.0,4.0,True
85e1899af8,B_MID,84.0,4.0,4.0,True
85e1899af8,B_LOOSE,84.0,4.0,3.0,True
eab997965a,B_TIGHT,60.0,,,False
eab997965a,B_MID,60.0,,,False
eab997965a,B_LOOSE,60.0,,,False
d50be37446,B_TIGHT,2.0,,,False
d50be37446,B_MID,2.0,,,False
d50be37446,B_LOOSE,2.0,,,False
7351bdad4d,B_TIGHT,5.0,19.0,7.0,True
7351bdad4d,B_MID,5.0,19.0,5.0,True
7351bdad4d,B_LOOSE,5.0,19.0,3.0,True
17c43e7220,B_TIGHT,60.0,18.0,6.0,True
17c43e7220,B_MID,60.0,18.0,4.0,True
17c43e7220,B_LOOSE,60.0,18.0,2.0,True
182d1d3a7d,B_TIGHT,4.0,10.0,2.0,True
182d1d3a7d,B_MID,4.0,10.0,2.0,True
182d1d3a7d,B_LOOSE,4.0,10.0,2.0,True
f9b62bec4d,B_TIGHT,42.0,10.0,2.0,True
f9b62bec4d,B_MID,42.0,10.0,2.0,True
f9b62bec4d,B_LOOSE,42.0,10.0,2.0,True
d817ff540d,B_TIGHT,66.0,6.0,4.0,True
d817ff540d,B_MID,66.0,6.0,3.0,True
d817ff540d,B_LOOSE,66.0,6.0,3.0,True
de3262ae00,B_TIGHT,66.0,19.0,7.0,True
de3262ae00,B_MID,66.0,19.0,5.0,True
de3262ae00,B_LOOSE,66.0,19.0,3.0,True
017385383e,B_TIGHT,48.0,10.0,2.0,True
017385383e,B_MID,48.0,10.0,2.0,True
017385383e,B_LOOSE,48.0,10.0,2.0,True
93d79e436f,B_TIGHT,168.0,10.0,2.0,True
93d79e436f,B_MID,168.0,10.0,2.0,True
93d79e436f,B_LOOSE,168.0,10.0,2.0,True
6f9ea77893,B_TIGHT,6.0,18.0,6.0,True
6f9ea77893,B_MID,6.0,18.0,4.0,True
6f9ea77893,B_LOOSE,6.0,18.0,2.0,True
3e61a142ef,B_TIGHT,89.0,,,False
3e61a142ef,B_MID,89.0,,,False
3e61a142ef,B_LOOSE,89.0,,,False
ad335ed34e,B_TIGHT,22.0,19.0,7.0,True
ad335ed34e,B_MID,22.0,19.0,5.0,True
ad335ed34e,B_LOOSE,22.0,19.0,3.0,True
5de1a8c367,B_TIGHT,66.0,18.0,6.0,True
5de1a8c367,B_MID,66.0,18.0,4.0,True
5de1a8c367,B_LOOSE,66.0,18.0,2.0,True
7c0cf82bef,B_TIGHT,9.0,,,False
7c0cf82bef,B_MID,9.0,,,False
7c0cf82bef,B_LOOSE,9.0,,,False
34e88c64ec,B_TIGHT,66.0,6.0,4.0,True
34e88c64ec,B_MID,66.0,6.0,3.0,True
34e88c64ec,B_LOOSE,66.0,6.0,3.0,True
a111c79a0e,B_TIGHT,246.0,10.0,2.0,True
a111c79a0e,B_MID,246.0,10.0,2.0,True
a111c79a0e,B_LOOSE,246.0,10.0,2.0,True
58c9cce121,B_TIGHT,90.0,15.0,4.0,True
58c9cce121,B_MID,90.0,15.0,3.0,True
58c9cce121,B_LOOSE,90.0,15.0,3.0,True
993f5849ca,B_TIGHT,162.0,,,False
993f5849ca,B_MID,162.0,,,False
993f5849ca,B_LOOSE,162.0,,,False
7a2f6d6d9c,B_TIGHT,162.0,6.0,4.0,True
7a2f6d6d9c,B_MID,162.0,6.0,3.0,True
7a2f6d6d9c,B_LOOSE,162.0,6.0,3.0,True
300a911903,B_TIGHT,19.0,,,False
300a911903,B_MID,19.0,,,False
300a911903,B_LOOSE,19.0,,,False
15997f2c48,B_TIGHT,66.0,6.0,4.0,True
15997f2c48,B_MID,66.0,6.0,3.0,True
15997f2c48,B_LOOSE,66.0,6.0,3.0,True
8abf3ae160,B_TIGHT,66.0,15.0,4.0,True
8abf3ae160,B_MID,66.0,15.0,3.0,True
8abf3ae160,B_LOOSE,66.0,15.0,3.0,True
59faa52419,B_TIGHT,8.0,9.0,1.0,True
59faa52419,B_MID,8.0,9.0,1.0,True
59faa52419,B_LOOSE,8.0,9.0,1.0,True
99e8ad43ed,B_TIGHT,120.0,,,False
99e8ad43ed,B_MID,120.0,,,False
99e8ad43ed,B_LOOSE,120.0,,,False
fe96c12bfe,B_TIGHT,174.0,9.0,6.0,True
fe96c12bfe,B_MID,174.0,9.0,4.0,True
fe96c12bfe,B_LOOSE,174.0,9.0,2.0,True
ca73a9a487,B_TIGHT,9.0,,,False
ca73a9a487,B_MID,9.0,,,False
ca73a9a487,B_LOOSE,9.0,,,False
b836ad4584,B_TIGHT,588.0,19.0,7.0,True
b836ad4584,B_MID,588.0,19.0,5.0,True
b836ad4584,B_LOOSE,588.0,19.0,3.0,True
c756bd40d3,B_TIGHT,10.0,,,False
c756bd40d3,B_MID,10.0,,,False
c756bd40d3,B_LOOSE,10.0,,,False
4c84b84a05,B_TIGHT,10.0,19.0,7.0,True
4c84b84a05,B_MID,10.0,19.0,5.0,True
4c84b84a05,B_LOOSE,10.0,19.0,3.0,True
1debf08bb2,B_TIGHT,29.0,9.0,6.0,True
1debf08bb2,B_MID,29.0,9.0,4.0,True
1debf08bb2,B_LOOSE,29.0,9.0,2.0,True
3b96437d54,B_TIGHT,80.0,,,False
3b96437d54,B_MID,80.0,,,False
3b96437d54,B_LOOSE,80.0,,,False
92acc71f51,B_TIGHT,18.0,6.0,4.0,True
92acc71f51,B_MID,18.0,6.0,3.0,True
92acc71f51,B_LOOSE,18.0,6.0,3.0,True
550586116c,B_TIGHT,12.0,6.0,4.0,True
550586116c,B_MID,12.0,6.0,3.0,True
550586116c,B_LOOSE,12.0,6.0,3.0,True
cf685a1152,B_TIGHT,120.0,9.0,1.0,True
cf685a1152,B_MID,120.0,9.0,1.0,True
cf685a1152,B_LOOSE,120.0,9.0,1.0,True
b9e86757b3,B_TIGHT,120.0,15.0,4.0,True
b9e86757b3,B_MID,120.0,15.0,3.0,True
b9e86757b3,B_LOOSE,120.0,15.0,3.0,True
4cf2c5177e,B_TIGHT,288.0,3.0,3.0,True
4cf2c5177e,B_MID,288.0,3.0,3.0,True
4cf2c5177e,B_LOOSE,288.0,3.0,2.0,True
4e661c7e86,B_TIGHT,288.0,9.0,6.0,True
4e661c7e86,B_MID,288.0,9.0,4.0,True
4e661c7e86,B_LOOSE,288.0,9.0,2.0,True
b94f03876e,B_TIGHT,189.0,3.0,3.0,True
b94f03876e,B_MID,189.0,3.0,3.0,True
b94f03876e,B_LOOSE,189.0,3.0,2.0,True
755fa7320d,B_TIGHT,102.0,,,False
755fa7320d,B_MID,102.0,,,False
755fa7320d,B_LOOSE,102.0,,,False
71baff3437,B_TIGHT,84.0,,,False
71baff3437,B_MID,84.0,,,False
71baff3437,B_LOOSE,84.0,,,False
2edd83de17,B_TIGHT,189.0,9.0,6.0,True
2edd83de17,B_MID,189.0,9.0,4.0,True
2edd83de17,B_LOOSE,189.0,9.0,2.0,True
240f8c651a,B_TIGHT,19.0,9.0,6.0,True
240f8c651a,B_MID,19.0,9.0,4.0,True
240f8c651a,B_LOOSE,19.0,9.0,2.0,True
3bf49606eb,B_TIGHT,864.0,,,False
3bf49606eb,B_MID,864.0,,,False
3bf49606eb,B_LOOSE,864.0,,,False
3adf7edadb,B_TIGHT,216.0,9.0,6.0,True
3adf7edadb,B_MID,216.0,9.0,4.0,True
3adf7edadb,B_LOOSE,216.0,9.0,2.0,True
64cd071aa8,B_TIGHT,216.0,,,False
64cd071aa8,B_MID,216.0,,,False
64cd071aa8,B_LOOSE,216.0,,,False
c33a38acfc,B_TIGHT,17.0,,,False
c33a38acfc,B_MID,17.0,,,False
c33a38acfc,B_LOOSE,17.0,,,False
297689c29a,B_TIGHT,54.0,9.0,6.0,True
297689c29a,B_MID,54.0,9.0,4.0,True
297689c29a,B_LOOSE,54.0,9.0,2.0,True
7bcba37069,B_TIGHT,180.0,,,False
7bcba37069,B_MID,180.0,,,False
7bcba37069,B_LOOSE,180.0,,,False
acbed907ef,B_TIGHT,704.0,,,False
acbed907ef,B_MID,704.0,,,False
acbed907ef,B_LOOSE,704.0,,,False
7ca981cd8f,B_TIGHT,66.0,,,False
7ca981cd8f,B_MID,66.0,,,False
7ca981cd8f,B_LOOSE,66.0,,,False
b7c8b6d132,B_TIGHT,66.0,,,False
b7c8b6d132,B_MID,66.0,,,False
b7c8b6d132,B_LOOSE,66.0,,,False
af448524fa,B_TIGHT,81.0,,,False
af448524fa,B_MID,81.0,,,False
af448524fa,B_LOOSE,81.0,,,False
0eb2c8cb7c,B_TIGHT,81.0,16.0,5.0,True
0eb2c8cb7c,B_MID,81.0,16.0,3.0,True
0eb2c8cb7c,B_LOOSE,81.0,16.0,3.0,True
f0831603ef,B_TIGHT,66.0,,,False
f0831603ef,B_MID,66.0,,,False
f0831603ef,B_LOOSE,66.0,,,False
08152e11a3,B_TIGHT,528.0,,,False
08152e11a3,B_MID,528.0,,,False
08152e11a3,B_LOOSE,528.0,,,False
e504148e75,B_TIGHT,66.0,,,False
e504148e75,B_MID,66.0,,,False
e504148e75,B_LOOSE,66.0,,,False
7c184c7574,B_TIGHT,528.0,9.0,1.0,True
7c184c7574,B_MID,528.0,9.0,1.0,True
7c184c7574,B_LOOSE,528.0,9.0,1.0,True
bc39a7ea03,B_TIGHT,74.0,10.0,2.0,True
bc39a7ea03,B_MID,74.0,10.0,2.0,True
bc39a7ea03,B_LOOSE,74.0,10.0,2.0,True
ea14e46ac1,B_TIGHT,111.0,,,False
ea14e46ac1,B_MID,111.0,,,False
ea14e46ac1,B_LOOSE,111.0,,,False
fa887a331a,B_TIGHT,111.0,9.0,1.0,True
fa887a331a,B_MID,111.0,9.0,1.0,True
fa887a331a,B_LOOSE,111.0,9.0,1.0,True
edc30c091f,B_TIGHT,146.0,,,False
edc30c091f,B_MID,146.0,,,False
edc30c091f,B_LOOSE,146.0,,,False
cc9bb01bfd,B_TIGHT,146.0,,,False
cc9bb01bfd,B_MID,146.0,,,False
cc9bb01bfd,B_LOOSE,146.0,,,False
5ef70f85b8,B_TIGHT,18.0,1.0,1.0,True
5ef70f85b8,B_MID,18.0,1.0,1.0,True
5ef70f85b8,B_LOOSE,18.0,1.0,1.0,True
e1a1809b7c,B_TIGHT,74.0,,,False
e1a1809b7c,B_MID,74.0,,,False
e1a1809b7c,B_LOOSE,74.0,,,False
1200db42b7,B_TIGHT,74.0,7.0,5.0,True
1200db42b7,B_MID,74.0,7.0,3.0,True
1200db42b7,B_LOOSE,74.0,7.0,3.0,True
c4a808de86,B_TIGHT,74.0,1.0,1.0,True
c4a808de86,B_MID,74.0,1.0,1.0,True
c4a808de86,B_LOOSE,74.0,1.0,1.0,True
16600cbfcf,B_TIGHT,82.0,16.0,5.0,True
16600cbfcf,B_MID,82.0,16.0,3.0,True
16600cbfcf,B_LOOSE,82.0,16.0,3.0,True
8d6a2d4efa,B_TIGHT,88.0,4.0,4.0,True
8d6a2d4efa,B_MID,88.0,4.0,4.0,True
8d6a2d4efa,B_LOOSE,88.0,4.0,3.0,True
fd68f56a02,B_TIGHT,6.0,13.0,5.0,True
fd68f56a02,B_MID,6.0,13.0,5.0,True
fd68f56a02,B_LOOSE,6.0,13.0,3.0,True
55725db745,B_TIGHT,88.0,4.0,4.0,True
55725db745,B_MID,88.0,4.0,4.0,True
55725db745,B_LOOSE,88.0,4.0,3.0,True
a536b629aa,B_TIGHT,16.0,13.0,5.0,True
a536b629aa,B_MID,16.0,13.0,5.0,True
a536b629aa,B_LOOSE,16.0,13.0,3.0,True
21fd51c57d,B_TIGHT,48.0,,,False
21fd51c57d,B_MID,48.0,,,False
21fd51c57d,B_LOOSE,48.0,,,False
a4ac093de0,B_TIGHT,81.0,3.0,3.0,True
a4ac093de0,B_MID,81.0,3.0,3.0,True
a4ac093de0,B_LOOSE,81.0,3.0,2.0,True
1ac19f34a2,B_TIGHT,81.0,,,False
1ac19f34a2,B_MID,81.0,,,False
1ac19f34a2,B_LOOSE,81.0,,,False
bfd91a308c,B_TIGHT,81.0,,,False
bfd91a308c,B_MID,81.0,,,False
bfd91a308c,B_LOOSE,81.0,,,False
799e1a798c,B_TIGHT,252.0,,,False
799e1a798c,B_MID,252.0,,,False
799e1a798c,B_LOOSE,252.0,,,False
94c0eb5606,B_TIGHT,252.0,9.0,6.0,True
94c0eb5606,B_MID,252.0,9.0,4.0,True
94c0eb5606,B_LOOSE,252.0,9.0,2.0,True
4f4ed27386,B_TIGHT,198.0,,,False
4f4ed27386,B_MID,198.0,,,False
4f4ed27386,B_LOOSE,198.0,,,False
13372865e5,B_TIGHT,24.0,3.0,3.0,True
13372865e5,B_MID,24.0,3.0,3.0,True
13372865e5,B_LOOSE,24.0,3.0,2.0,True
549ce66f12,B_TIGHT,54.0,9.0,6.0,True
549ce66f12,B_MID,54.0,9.0,4.0,True
549ce66f12,B_LOOSE,54.0,9.0,2.0,True
7120a0d5b2,B_TIGHT,94.0,9.0,6.0,True
